SOC,OCV
0.993971286341548,4.2
0.9939315235242248,4.1998799879988
0.9938919241540134,4.1997599759976
0.993852652143687,4.1996399639963995
0.9938135584816337,4.1995199519952
0.9937747749499977,4.199399939994
0.9937362214550376,4.1992799279928
0.9936979003250599,4.1991599159916
0.9936598953790963,4.199039903990399
0.993622004520148,4.198919891989199
0.9935844615101814,4.198799879987999
0.993547111749649,4.198679867986799
0.993510028347373,4.198559855985598
0.9934731535613537,4.198439843984398
0.9934364981018007,4.1983198319831985
0.9934001388028264,4.1981998199819985
0.9933639210648835,4.198079807980799
0.9933280325494707,4.197959795979598
0.9932923093438148,4.197839783978398
0.9932568371295929,4.197719771977198
0.99322161776945,4.197599759975998
0.9931866000406444,4.197479747974798
0.9931517788209021,4.197359735973597
0.993117222096771,4.197239723972397
0.9930828977376223,4.197119711971197
0.9930487498641014,4.196999699969997
0.9930148520506918,4.196879687968797
0.992981179151684,4.196759675967597
0.992947714868933,4.196639663966397
0.992914489004761,4.196519651965197
0.992881418671459,4.196399639963997
0.9928485979326069,4.196279627962796
0.992815965320915,4.196159615961596
0.9927835869602859,4.196039603960396
0.9927514279261231,4.195919591959196
0.9927194472402334,4.195799579957996
0.9926876956596971,4.1956795679567955
0.9926560786552727,4.195559555955596
0.9926247238181531,4.195439543954396
0.992593607865274,4.195319531953196
0.9925626637414098,4.195199519951996
0.9925318364985287,4.195079507950795
0.9925013473257422,4.194959495949595
0.9924709699116647,4.194839483948395
0.9924408057704568,4.194719471947195
0.9924108739942312,4.194599459945994
0.9923810875043273,4.194479447944794
0.9923515487462282,4.1943594359435945
0.9923221743665636,4.194239423942395
0.992293004412204,4.194119411941195
0.9922640030272305,4.193999399939994
0.9922352051362395,4.193879387938794
0.9922065678983927,4.193759375937594
0.9921781346201897,4.193639363936394
0.9921499048359692,4.193519351935194
0.9921218170784414,4.193399339933993
0.9920939207077026,4.193279327932793
0.9920662599615753,4.193159315931593
0.9920387449674308,4.1930393039303935
0.9920114115811884,4.192919291929193
0.9919842672534287,4.192799279927993
0.9919572616927326,4.192679267926793
0.991930446587503,4.192559255925593
0.9919038214720786,4.192439243924393
0.9918773998506367,4.192319231923192
0.9918510993011296,4.192199219921992
0.9918250180780888,4.192079207920792
0.9917990355752409,4.191959195919592
0.9917732779867947,4.191839183918392
0.9917476992122829,4.191719171917192
0.9917222680523992,4.191599159915992
0.9916969859041274,4.191479147914792
0.9916718918830156,4.191359135913592
0.9916468979790807,4.191239123912392
0.991622137837112,4.191119111911191
0.9915974633768201,4.190999099909991
0.9915730394423008,4.190879087908791
0.991548731457442,4.190759075907591
0.9915245673619211,4.19063906390639
0.991500583011657,4.1905190519051905
0.9914767760783434,4.1903990399039905
0.9914530576206744,4.190279027902791
0.9914295193739235,4.190159015901591
0.9914061548188329,4.19003900390039
0.9913829485885799,4.18991899189919
0.991359883453697,4.18979897989799
0.9913369682617486,4.18967896789679
0.9913141271099448,4.18955895589559
0.9912915173918009,4.189438943894389
0.9912689956836402,4.189318931893189
0.991246688645333,4.1891989198919894
0.9912245008163154,4.1890789078907895
0.9912023870274425,4.188958895889589
0.9911804422736168,4.188838883888389
0.9911587266251445,4.188718871887189
0.9911370477639139,4.188598859885989
0.9911154923029244,4.188478847884789
0.9910941570997238,4.188358835883588
0.9910729262046516,4.188238823882388
0.9910517893731594,4.188118811881188
0.9910308355465531,4.187998799879988
0.9910099725238979,4.187878787878788
0.9909892734140158,4.187758775877588
0.9909687042236328,4.187638763876388
0.9909482602961361,4.187518751875188
0.9909279234707355,4.187398739873988
0.9909076848998666,4.187278727872788
0.9908876684494317,4.187158715871587
0.9908677036873996,4.187038703870387
0.9908478716388345,4.186918691869187
0.9908281667158008,4.186798679867987
0.9908085609786212,4.186678667866786
0.9907891689799726,4.1865586558655865
0.9907697797752917,4.186438643864387
0.9907505395822227,4.186318631863187
0.9907314120791852,4.186198619861987
0.990712393540889,4.186078607860786
0.9906935240142047,4.185958595859586
0.990674733184278,4.185838583858386
0.9906560545787215,4.185718571857186
0.9906374993734062,4.185598559855986
0.9906190983019769,4.185478547854785
0.9906007708050311,4.185358535853585
0.9905825522728264,4.1852385238523855
0.990564398933202,4.1851185118511856
0.9905464043840766,4.184998499849985
0.9905284801498055,4.184878487848785
0.9905106462538242,4.184758475847585
0.9904929720796645,4.184638463846385
0.9904753668233752,4.184518451845185
0.9904578900896013,4.184398439843984
0.9904405004344881,4.184278427842784
0.9904231983236969,4.184158415841584
0.9904060061089694,4.184038403840384
0.9903888814151287,4.1839183918391845
0.9903718819841743,4.183798379837984
0.9903549295850098,4.183678367836784
0.9903381285257638,4.183558355835584
0.9903213819488883,4.183438343834384
0.9903047401458025,4.183318331833184
0.9902882189489901,4.183198319831983
0.9902717201039195,4.183078307830783
0.9902553604915738,4.182958295829583
0.9902391098439693,4.182838283828383
0.9902228661812842,4.1827182718271825
0.9902067855000496,4.1825982598259825
0.9901907588355243,4.182478247824783
0.9901747787371278,4.182358235823583
0.9901589662767947,4.182238223822383
0.9901431505568326,4.182118211821182
0.9901274787262082,4.181998199819982
0.9901118390262127,4.181878187818782
0.9900963101536036,4.181758175817582
0.9900808450765908,4.181638163816382
0.9900654372759163,4.181518151815181
0.9900501174852252,4.1813981398139815
0.9900348903611302,4.1812781278127815
0.9900197451934218,4.181158115811582
0.9900046242401004,4.181038103810382
0.9899895982816815,4.180918091809181
0.9899746677838266,4.180798079807981
0.9899598299525678,4.180678067806781
0.9899450149387121,4.180558055805581
0.9899302208796144,4.18043804380438
0.9899155329912901,4.18031803180318
0.9899008986540139,4.18019801980198
0.9898863458074629,4.18007800780078
0.9898719256743789,4.1799579957995805
0.9898574771359563,4.17983798379838
0.9898431287147105,4.17971797179718
0.9898287993855774,4.17959795979598
0.9898145422339439,4.17947794779478
0.9898003656417131,4.17935793579358
0.9897862519137561,4.179237923792379
0.9897722094319761,4.179117911791179
0.9897582279518247,4.178997899789979
0.9897442278452218,4.178877887788779
0.9897303394973278,4.1787578757875785
0.9897165079601109,4.178637863786379
0.9897027174010873,4.178517851785179
0.9896889757364988,4.178397839783979
0.9896752620115876,4.178277827782779
0.9896616600453854,4.178157815781578
0.98964809672907,4.178037803780378
0.9896344929002225,4.177917791779178
0.9896210129372776,4.177797779777978
0.9896075311116874,4.177677767776778
0.9895941196009517,4.177557755775577
0.9895807444117963,4.1774377437743775
0.9895675010047853,4.177317731773178
0.9895542091690004,4.177197719771978
0.9895409527234733,4.177077707770778
0.9895277572795749,4.176957695769577
0.9895145930349827,4.176837683768377
0.9895014935173094,4.176717671767177
0.9894884186796844,4.176597659765977
0.9894753945991397,4.176477647764776
0.9894623598083854,4.176357635763576
0.9894493999890983,4.176237623762376
0.9894364895299077,4.1761176117611765
0.9894235725514591,4.1759975997599765
0.9894106681458652,4.175877587758776
0.9893978512845933,4.175757575757576
0.9893851019442081,4.175637563756376
0.9893723023124039,4.175517551755176
0.9893595837056637,4.175397539753976
0.9893468241207302,4.175277527752775
0.9893341311253607,4.175157515751575
0.9893214609473944,4.175037503750375
0.9893087814562023,4.174917491749175
0.9892961820587516,4.1747974797479745
0.989283621776849,4.174677467746775
0.9892710256390274,4.174557455745575
0.9892585417255759,4.174437443744375
0.9892459819093347,4.174317431743175
0.9892334546893835,4.174197419741974
0.989221001509577,4.174077407740774
0.9892085404135287,4.173957395739574
0.989196059294045,4.173837383738374
0.989183631259948,4.173717371737174
0.9891711827367544,4.1735973597359735
0.9891588166356087,4.1734773477347735
0.9891464398242533,4.173357335733574
0.9891340369358659,4.173237323732374
0.9891216768883169,4.173117311731174
0.9891093680635095,4.172997299729973
0.9890969693660736,4.172877287728773
0.9890846940688789,4.172757275727573
0.9890723642893136,4.172637263726373
0.9890600773505867,4.172517251725172
0.9890477573499084,4.172397239723972
0.9890354564413428,4.172277227722772
0.9890231816098094,4.1721572157215725
0.9890109333209693,4.172037203720373
0.9889985993504524,4.171917191719172
0.9889863221906126,4.171797179717972
0.9889740799553692,4.171677167716772
0.988961779512465,4.171557155715572
0.9889495293609798,4.171437143714372
0.988937268499285,4.171317131713171
0.988924995996058,4.171197119711971
0.9889127286151052,4.171077107710771
0.9889004318974912,4.170957095709571
0.9888881337828934,4.170837083708371
0.9888758724555373,4.170717071707171
0.9888636148534715,4.170597059705971
0.9888513060286641,4.170477047704771
0.9888389632105827,4.170357035703571
0.9888266720809042,4.17023702370237
0.9888143828138709,4.17011701170117
0.9888020497746766,4.16999699969997
0.9887897125445306,4.16987698769877
0.9887774339877069,4.16975697569757
0.9887650450691581,4.1696369636963695
0.9887527199462056,4.16951695169517
0.9887403245083988,4.16939693969397
0.9887279495596886,4.16927692769277
0.9887155489996076,4.16915691569157
0.9887031204998493,4.169036903690369
0.9886906840838492,4.168916891689169
0.9886782844550908,4.168796879687969
0.9886658247560263,4.168676867686769
0.9886533077806234,4.168556855685568
0.9886407763697207,4.168436843684368
0.9886282943189144,4.1683168316831685
0.9886157545261085,4.1681968196819685
0.988603220321238,4.168076807680769
0.9885905971750617,4.167956795679568
0.9885780215263367,4.167836783678368
0.9885653471574187,4.167716771677168
0.9885527049191296,4.167596759675968
0.988540084566921,4.167476747674768
0.9885273636318743,4.167356735673567
0.9885146366432309,4.167236723672367
0.9885019012726843,4.167116711671167
0.9884891100227833,4.166996699669967
0.9884762726724148,4.166876687668767
0.9884634325280786,4.166756675667567
0.9884505695663393,4.166636663666367
0.9884376539848745,4.166516651665167
0.9884246997535229,4.166396639663967
0.9884117683395743,4.166276627662766
0.9883987517096102,4.166156615661566
0.988385729957372,4.166036603660366
0.988372671417892,4.165916591659166
0.9883595695719123,4.165796579657966
0.9883464514277875,4.1656765676567655
0.9883332825265825,4.165556555655566
0.9883200321346521,4.165436543654366
0.9883068376220763,4.165316531653166
0.9882935271598399,4.165196519651966
0.9882801976054907,4.165076507650765
0.9882668340578675,4.164956495649565
0.9882534206844866,4.164836483648365
0.9882399761117995,4.164716471647165
0.9882265031337738,4.164596459645964
0.9882129379548132,4.164476447644764
0.9881994388997555,4.1643564356435645
0.9881857838481665,4.164236423642365
0.988172092474997,4.164116411641165
0.9881584183312953,4.163996399639964
0.9881446156650782,4.163876387638764
0.9881308246403933,4.163756375637564
0.9881169940344989,4.163636363636364
0.988103118725121,4.163516351635164
0.9880891209468246,4.163396339633963
0.9880751394666731,4.163276327632763
0.9880610802210867,4.163156315631563
0.9880469744093716,4.1630363036303635
0.9880328373983502,4.162916291629163
0.9880185974761844,4.162796279627963
0.9880043715238571,4.162676267626763
0.9879900892265141,4.162556255625563
0.9879756765440106,4.162436243624363
0.9879612736403942,4.162316231623162
0.9879467664286494,4.162196219621962
0.9879322252236307,4.162076207620762
0.9879176262766123,4.161956195619562
0.9879029430449009,4.161836183618362
0.9878882803022861,4.161716171617162
0.9878734974190593,4.161596159615962
0.9878587191924453,4.161476147614762
0.9878438138402998,4.161356135613562
0.9878288353793323,4.161236123612362
0.9878138545900583,4.161116111611161
0.9877987545914948,4.160996099609961
0.9877836676314473,4.160876087608761
0.9877684274688363,4.160756075607561
0.9877531826496124,4.16063606360636
0.9877378270030022,4.1605160516051605
0.9877224201336503,4.1603960396039605
0.9877069471403956,4.160276027602761
0.9876914005726576,4.160156015601561
0.9876757622696459,4.16003600360036
0.987660167273134,4.15991599159916
0.987644431181252,4.15979597959796
0.9876285931095481,4.15967596759676
0.9876127121970057,4.15955595559556
0.9875967968255281,4.159435943594359
0.9875807701610029,4.159315931593159
0.987564648501575,4.1591959195919594
0.9875485259108245,4.1590759075907595
0.9875322496518493,4.158955895589559
0.9875159421935678,4.158835883588359
0.9874995369464159,4.158715871587159
0.9874830530025065,4.158595859585959
0.9874665779061615,4.158475847584759
0.9874499617144465,4.158355835583558
0.9874332509934902,4.158235823582358
0.9874164597131312,4.158115811581158
0.9873995925299823,4.157995799579958
0.987382743973285,4.157875787578758
0.9873656872659922,4.157755775577558
0.9873486286960542,4.157635763576358
0.9873314187861979,4.157515751575158
0.9873142251744866,4.157395739573958
0.9872968336567283,4.157275727572758
0.9872794356197119,4.157155715571557
0.9872619463130832,4.157035703570357
0.9872443140484393,4.156915691569157
0.9872266952879727,4.156795679567957
0.9872088679112494,4.156675667566756
0.9871910805813968,4.1565556555655565
0.9871731498278677,4.156435643564357
0.9871551245450974,4.156315631563157
0.9871370056644082,4.156195619561957
0.9871188816614449,4.156075607560756
0.9871005713939667,4.155955595559556
0.9870822094380856,4.155835583558356
0.9870637357234955,4.155715571557156
0.9870452145114541,4.155595559555956
0.9870265517383814,4.155475547554755
0.9870078377425671,4.155355535553555
0.9869889752008021,4.1552355235523555
0.9869700856506824,4.1551155115511555
0.9869510834105313,4.154995499549955
0.9869319433346391,4.154875487548755
0.9869127837009728,4.154755475547555
0.9868934759870172,4.154635463546355
0.9868741272948682,4.154515451545155
0.986854590009898,4.154395439543954
0.9868350434117019,4.154275427542754
0.986815367359668,4.154155415541554
0.9867955879308283,4.154035403540354
0.9867757032625377,4.1539153915391545
0.9867557371035218,4.153795379537954
0.9867356601171196,4.153675367536754
0.9867154830135405,4.153555355535554
0.986695209518075,4.153435343534354
0.986674846149981,4.153315331533154
0.9866543696261942,4.153195319531953
0.9866337315179408,4.153075307530753
0.986613105982542,4.152955295529553
0.986592314671725,4.152835283528353
0.9865714111365378,4.1527152715271525
0.9865504140034318,4.1525952595259525
0.9865292948670685,4.152475247524753
0.9865081165917218,4.152355235523553
0.986486800480634,4.152235223522353
0.9864654168486595,4.152115211521152
0.9864438441582024,4.151995199519952
0.9864222607575357,4.151875187518752
0.9864004957489669,4.151755175517552
0.9863786273635924,4.151635163516352
0.9863566858693957,4.151515151515151
0.9863346433266997,4.1513951395139514
0.9863124387338758,4.1512751275127515
0.986290137283504,4.151155115511552
0.9862677711062133,4.151035103510351
0.9862452303059399,4.150915091509151
0.9862226052209735,4.150795079507951
0.9861998525448143,4.150675067506751
0.9861769969575107,4.150555055505551
0.9861539877019823,4.15043504350435
0.9861309565603733,4.15031503150315
0.9861077568493783,4.15019501950195
0.9860844621434808,4.15007500750075
0.9860610119067132,4.1499549954995505
0.9860374880954623,4.14983498349835
0.9860137780196965,4.14971497149715
0.9859900563023984,4.14959495949595
0.985966145992279,4.14947494749475
0.9859421295113862,4.14935493549355
0.9859179919585586,4.149234923492349
0.9858937254175544,4.149114911491149
0.9858693084679544,4.148994899489949
0.9858448263257742,4.148874887488749
0.9858202273026109,4.1487548754875485
0.9857954634353518,4.148634863486349
0.9857706264592707,4.148514851485149
0.9857456781901419,4.148394839483949
0.9857205310836434,4.148274827482749
0.9856953490525484,4.148154815481548
0.9856699383817613,4.148034803480348
0.9856444639153779,4.147914791479148
0.9856188567355275,4.147794779477948
0.9855931652709842,4.147674767476748
0.9855673327110708,4.147554755475547
0.9855412472970784,4.1474347434743475
0.9855152205564082,4.1473147314731476
0.9854889567941427,4.147194719471948
0.9854625924490392,4.147074707470747
0.9854360856115818,4.146954695469547
0.9854094702750444,4.146834683468347
0.9853826966136694,4.146714671467147
0.985355855897069,4.146594659465947
0.9853288074955344,4.146474647464746
0.9853016873821616,4.146354635463546
0.9852744513191283,4.146234623462346
0.9852470238693058,4.1461146114611465
0.985219469293952,4.1459945994599465
0.9851918127387762,4.145874587458746
0.9851640090346336,4.145754575457546
0.9851360758766532,4.145634563456346
0.9851079732179642,4.145514551455146
0.9850798002444208,4.145394539453946
0.9850514545105398,4.145274527452745
0.9850229839794338,4.145154515451545
0.9849943569861352,4.145034503450345
0.9849656294099987,4.144914491449145
0.9849367346614599,4.1447944794479445
0.9849077593535185,4.144674467446745
0.9848785600624979,4.144554455445545
0.9848492699675262,4.144434443444345
0.98481982992962,4.144314431443145
0.9847902548499405,4.144194419441944
0.9847605577670038,4.144074407440744
0.9847307074815035,4.143954395439544
0.9847007105126977,4.143834383438344
0.9846705729141831,4.143714371437144
0.9846402797847986,4.1435943594359435
0.9846098781563342,4.1434743474347435
0.9845793372951448,4.143354335433544
0.9845486949197948,4.143234323432344
0.9845177694223821,4.143114311431143
0.9844868136569858,4.142994299429943
0.9844557149335742,4.142874287428743
0.9844244034029543,4.142754275427543
0.9843930061906576,4.142634263426343
0.984361425973475,4.142514251425142
0.9843297158367932,4.142394239423942
0.984297844581306,4.142274227422742
0.9842658462002873,4.1421542154215425
0.9842337011359632,4.142034203420343
0.9842014713212848,4.141914191419142
0.9841690240427852,4.141794179417942
0.9841364296153188,4.141674167416742
0.9841036982834339,4.141554155415542
0.9840707685798407,4.141434143414342
0.9840377881191671,4.141314131413141
0.9840045655146241,4.141194119411941
0.9839712525717914,4.141074107410741
0.9839377673342824,4.140954095409541
0.9839041191153228,4.140834083408341
0.9838703563436866,4.140714071407141
0.9838364571332932,4.140594059405941
0.9838023358024657,4.140474047404741
0.9837681595236063,4.140354035403541
0.9837337005883455,4.14023402340234
0.9836991396732628,4.14011401140114
0.9836644432507455,4.13999399939994
0.9836295847781003,4.13987398739874
0.9835945987142622,4.13975397539754
